League,Date,Time,Round,Home,Away,Class_Home,Class_Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,p_H,p_D,p_A,CV_HDA,P_expt_H,P_expt_A,Media_Saldo_Golos_H_HT,CV_Saldo_Golos_H_HT,Media_Saldo_Golos_H_FT,CV_Saldo_Golos_H_FT,PPJ_H,CV_PPJ_H,Power_Ranking_HT_H,CV_Power_Ranking_HT_H,Power_Ranking_FT_H,CV_Power_Ranking_FT_H,Average_Goals_Scored_by_Home_Teams,Average_Goals_Conceded_by_Home_Teams,Media_Total_1HT_H,CV_Media_Total_1HT_H,Media_Total_2HT_H,CV_Media_Total_2HT_H,Media_Geral_GM_H,Media_Geral_GS_H,Media_GM_H_6j,Media_GS_H_6j,Media_primeiro_gol_home,Media_primeiro_gol_home_sofrido,Porc_Marcou_Primeiro_Golo_H,Porc_Marcou_Primeiro_Golo_H_1P,Porc_Sofreu_Primeiro_Golo_H,Porc_Sofreu_Primeiro_Golo_H_1P,media_chutes_home,media_chutes_por_gol_H,media_movel_chutes_por_gol_H,media_ataques_perigosos_por_gol_H,media_movel_ataques_perigosos_por_gol_H,media_cartoes_amarelos_H,media_movel_media_cartoes_amarelos_H,media_cartoes_vermelhos_H,media_movel_media_cartoes_vermelhos_H,Media_FT_Corners_H_MAR,CV_Corners_H_MAR,Media_FT_Corners_H_SFR,CV_Corners_H_SFR,Media_VG_H,CV_VG_H,Media_CG_H,CV_CG_H,Porc_Over05HT_Home,Porc_Over15HT_Home,Porc_Under05HT_Home,Porc_Over15FT_Home,Porc_Over25FT_Home,Porc_BTTS_Home,Porc_Home_Win,0x0_Home,1x0_Home,1x1_Home,0x1_Home,2x0_Home,2x1_Home,2x2_Home,0x2_Home,1x2_Home,3x0_Home,3x1_Home,3x2_Home,3x3_Home,0x3_Home,1x3_Home,2x3_Home,Goleada_Home,O_qualquer_Empate_Home,Media_Saldo_Golos_A_HT,CV_Saldo_Golos_A_HT,Media_Saldo_Golos_A_FT,CV_Saldo_Golos_A_FT,PPJ_A,CV_PPJ_A,Power_Ranking_HT_A,CV_Power_Ranking_HT_A,Power_Ranking_FT_A,CV_Power_Ranking_FT_A,Average_Goals_Scored_by_Away_Teams,Average Goals Conceded by Away Teams,Media_Total_1HT_A,CV_Media_Total_1HT_A,Media_Total_2HT_A,CV_Media_Total_2HT_A,Media_Geral_GM_A,Media_Geral_GS_A,Media_GM_A_6j,Media_GS_A_6j,Media_primeiro_gol_away,Media_primeiro_gol_away_sofrido,Porc_Marcou_Primeiro_Golo_A,Porc_Marcou_Primeiro_Golo_A_1P,Porc_Sofreu_Primeiro_Golo_A,Porc_Sofreu_Primeiro_Golo_A_1P,media_chutes_away,media_chutes_por_gol_A,media_movel_chutes_por_gol_A,media_ataques_perigosos_por_gol_A,media_movel_ataques_perigosos_por_gol_A,media_cartoes_amarelos_A,media_movel_media_cartoes_amarelos_A,media_cartoes_vermelhos_A,media_movel_media_cartoes_vermelhos_A,Media_FT_Corners_A_MAR,CV_Corners_A_MAR,Media_FT_Corners_A_SFR,CV_Corners_A_SFR,Media_VG_A,CV_VG_A,Media_CG_A,CV_CG_A,Porc_Over05HT_Away,Porc_Over15HT_Away,Porc_Under05HT_Away,Porc_Over15FT_Away,Porc_Over25FT_Away,Porc_BTTS_Away,Porc_Away_Win,0x0_Away,1x0_Away,1x1_Away,0x1_Away,2x0_Away,2x1_Away,2x2_Away,0x2_Away,1x2_Away,3x0_Away,3x1_Away,3x2_Away,3x3_Away,0x3_Away,1x3_Away,2x3_Away,Goleada_Away,O_qualquer_Empate_Away
PAÍSES BAIXOS - EREDIVISIE,2024-01-13,20:00,RONDA 17,Zwolle,Heerenveen,11,9,2.558441558441558,3.7310606060606055,2.9315476190476186,1.33,3.25,1.22,4.0,1.73,2.08,2.63,1.44,1.6,2.27,0.3908629441624366,0.26802030456852793,0.34111675126903557,0.1513541817394767,1.4406091370558378,1.2913705583756345,-0.17,-3.44,-0.5,-2.1,1.17,0.53,-0.17,-8.74,-0.83,-2.47,1.69,1.35,0.33,1.24,1.33,0.1,1.77,1.16,0.83,1.33,48.0,29.5,33.33,33.33,16.67,0.0,4.83,0.0,5.5,0.0,48.38,1.8,1.8,0.09,0.09,4.17,0.78,5.33,0.41,0.27,0.8,2.04,0.81,66.67,16.67,33.33,83.33,33.33,33.33,33.33,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,-0.83,-1.05,-1.83,-0.84,0.5,0.75,-2.5,-0.26,-3.83,-0.32,1.35,1.69,0.67,0.26,2.0,0.1,1.05,1.68,1.17,3.0,35.0,23.17,0.0,0.0,66.67,66.67,3.0,,1.96,,24.29,1.8,1.8,0.09,0.09,5.0,0.28,6.33,0.89,0.62,0.76,6.79,0.82,83.33,66.67,16.67,83.33,83.33,66.67,16.67,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0
PAÍSES BAIXOS - EREDIVISIE,2024-01-13,21:00,RONDA 17,PSV,Excelsior,1,12,1.1275401069518716,11.700887902330741,36.16638078902229,1.13,5.5,1.02,10.0,1.18,4.5,1.57,2.25,2.0,1.77,0.8868864121413328,0.08546359971543753,0.02764998814322979,1.1763962641409151,2.746122836139436,0.1684135641451269,1.0,0.18,3.0,0.08,3.0,0.05,3.0,0.1,6.0,0.09,1.69,1.35,1.33,0.05,2.67,0.11,3.07,0.95,3.67,0.67,19.0,58.67,50.0,50.0,16.67,0.0,10.0,0.0,2.9,0.0,24.86,1.8,1.8,0.09,0.09,8.5,0.26,1.83,0.97,0.23,0.63,4.47,0.26,100.0,50.0,0.0,100.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.5,1.67,-0.17,-11.62,1.0,0.25,1.83,0.65,-0.17,-5.02,1.35,1.69,0.67,0.41,2.33,0.14,1.55,2.04,1.5,1.67,40.0,49.5,33.33,33.33,0.0,0.0,4.33,0.0,2.47,0.0,28.5,1.8,1.8,0.09,0.09,3.0,0.47,7.5,0.2,0.82,0.72,7.25,0.78,66.67,16.67,33.33,83.33,83.33,66.67,16.67,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
FRANÇA - LIGA 1,2024-01-13,17:00,RONDA 18,Monaco,Reims,3,8,1.8320381062355657,4.23592625719206,4.585390173410405,1.29,3.5,1.2,4.5,1.6,2.3,2.5,1.53,1.62,2.2,0.5458401747192799,0.23607587556608858,0.2180839497146315,0.4513333285444472,1.8735963997239282,0.890327724709983,0.67,0.29,1.33,0.42,2.5,0.18,2.67,0.17,3.33,0.43,1.52,1.24,1.17,0.2,1.0,0.41,1.96,1.17,2.0,0.67,19.8,31.67,0.0,0.0,50.0,16.67,7.33,,3.67,,23.4,1.8,1.8,0.09,0.09,6.0,0.42,3.0,0.51,0.47,0.76,3.9,0.62,83.33,50.0,16.67,83.33,50.0,33.33,83.33,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.08,-0.17,-4.62,1.33,0.42,1.67,0.56,0.17,8.66,1.24,1.52,0.67,0.26,1.83,0.13,1.0,1.21,1.33,1.5,45.83,39.2,16.67,16.67,50.0,50.0,3.17,,2.67,,30.92,1.8,1.8,0.09,0.09,4.0,0.67,4.0,0.82,0.51,0.46,4.21,0.47,50.0,50.0,50.0,83.33,66.67,83.33,33.33,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
FRANÇA - LIGA 1,2024-01-13,21:00,RONDA 18,Rennes,Nice,10,2,2.650432900432901,3.4985714285714287,2.9684848484848487,1.44,2.63,1.36,3.2,2.08,1.73,3.75,1.29,1.8,1.95,0.37729685585953443,0.28583095140873827,0.3368721927317272,0.11227365399678799,1.4177215189873416,1.29644752960392,-0.33,-1.08,0.17,6.03,1.33,0.47,-0.33,-2.05,0.5,3.78,1.52,1.24,0.5,0.5,1.83,0.17,2.36,0.87,1.67,1.5,32.6,50.5,33.33,33.33,16.67,16.67,3.83,0.0,2.47,0.0,31.23,1.8,1.8,0.09,0.09,4.33,0.56,5.83,0.41,0.43,0.66,3.66,0.61,83.33,50.0,16.67,83.33,66.67,83.33,33.33,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,1.0,0.5,1.81,2.17,0.22,0.67,1.41,2.17,0.45,1.24,1.52,0.33,0.0,0.83,0.35,1.24,0.89,1.0,0.5,49.75,27.0,33.33,16.67,33.33,16.67,5.67,0.0,4.67,0.0,31.0,1.8,1.8,0.09,0.09,4.0,0.64,3.33,0.84,0.43,1.42,3.61,1.42,50.0,16.67,50.0,16.67,16.67,16.67,66.67,10.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRANÇA - LIGA2,2024-01-13,19:00,RONDA 20,Caen,Concarneau,11,14,2.1197317124292603,3.5694964069404644,4.030785173375847,1.4,2.75,1.29,3.3,2.0,1.73,3.8,1.22,1.8,1.91,0.4717578145085056,0.28015156369274336,0.24809062179875094,0.2962564302111691,1.6954250072182602,1.0244234290889962,-0.17,-1.17,-0.33,-1.44,0.83,0.58,-0.17,-3.87,-1.0,-1.06,1.3,1.07,0.5,0.21,1.5,0.31,1.62,0.94,1.17,1.5,52.2,35.8,33.33,16.67,16.67,0.0,2.67,0.0,2.33,0.0,54.13,1.8,1.8,0.09,0.09,4.0,0.29,4.0,0.54,0.34,0.82,2.81,0.79,66.67,16.67,33.33,66.67,50.0,66.67,16.67,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.17,2.73,0.0,1.0,1.33,0.24,1.17,0.49,0.33,3.58,1.07,1.3,0.5,0.28,0.83,0.27,0.9,1.1,0.83,0.83,20.33,43.0,16.67,16.67,33.33,16.67,3.83,0.0,2.0,0.0,40.33,1.8,1.8,0.09,0.09,4.67,0.42,6.5,0.28,0.41,1.36,3.65,1.42,66.67,16.67,33.33,66.67,16.67,16.67,33.33,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ALEMANHA - BUNDESLIGA,2024-01-14,15:30,RONDA 17,Bochum,Bremen,14,13,2.2002136752136754,3.863789868667918,3.488143631436315,1.3,3.4,1.2,4.5,1.67,2.2,2.63,1.5,1.57,2.25,0.4545013110614742,0.25881324657667276,0.28668544236185295,0.2592929687961163,1.6223171797610954,1.1188695736622316,0.17,1.41,0.0,1.0,1.17,0.15,1.83,0.37,0.67,0.66,1.83,1.35,0.83,0.08,1.5,0.18,1.49,1.41,1.5,1.5,36.67,49.33,50.0,50.0,50.0,16.67,7.17,0.0,5.83,0.0,46.92,1.8,1.8,0.09,0.09,5.33,0.28,4.83,0.54,0.59,0.47,4.69,0.46,83.33,33.33,16.67,100.0,50.0,100.0,16.67,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-0.83,-0.47,-1.33,-0.81,0.17,2.14,-1.83,-0.83,-3.67,-0.28,1.35,1.83,0.17,1.33,2.17,0.13,1.68,1.9,1.0,2.33,42.0,36.83,16.67,16.67,33.33,16.67,3.33,0.0,2.33,0.0,18.33,1.8,1.8,0.09,0.09,3.83,0.49,6.33,0.57,0.44,1.04,3.25,1.07,66.67,50.0,33.33,66.67,50.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
ALEMANHA - BUNDESLIGA,2024-01-14,17:30,RONDA 17,Monchengladbach,Stuttgart,12,3,3.7668918918918917,4.305019305019305,1.9910714285714284,1.25,3.75,1.14,5.5,1.5,2.63,2.2,1.67,1.5,2.5,0.26547085201793724,0.2322869955156951,0.5022421524663677,0.36060727088158473,1.028699551569507,1.739013452914798,0.5,0.25,0.67,0.41,1.67,0.15,2.17,0.21,1.33,0.68,1.83,1.35,0.83,0.1,1.83,0.11,1.88,1.36,1.83,1.17,26.0,51.0,33.33,33.33,16.67,0.0,5.0,0.0,2.8,0.0,17.2,1.8,1.8,0.09,0.09,7.0,0.47,6.0,0.69,0.64,0.66,5.67,0.68,66.67,50.0,33.33,83.33,83.33,66.67,50.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.5,0.79,0.33,2.32,2.0,0.16,2.5,0.52,1.33,0.67,1.35,1.83,0.67,0.16,2.5,0.12,1.17,1.79,1.83,1.5,35.2,54.0,33.33,33.33,16.67,16.67,4.17,,2.23,,18.67,1.8,1.8,0.09,0.09,3.67,0.54,5.83,0.39,0.69,0.54,5.44,0.54,50.0,16.67,50.0,100.0,66.67,50.0,66.67,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,10.0,0.0
PAÍSES BAIXOS - EREDIVISIE,2024-01-14,12:15,RONDA 17,FC Volendam,Almere City,17,14,2.5630252100840334,3.630952380952381,2.990196078431372,1.29,3.25,1.22,4.0,1.6,2.3,2.63,1.44,1.6,2.27,0.39016393442622954,0.2754098360655738,0.3344262295081968,0.1405636138375477,1.4459016393442625,1.278688524590164,-0.33,-0.45,-0.5,-0.77,1.17,0.31,-1.0,-1.19,-0.83,-0.97,1.69,1.35,0.33,0.52,2.17,0.09,1.95,1.77,1.33,1.83,40.8,37.2,50.0,50.0,0.0,0.0,5.0,1.0,3.4,1.0,44.93,1.8,1.8,0.09,0.09,4.33,0.53,5.0,0.48,0.57,0.61,4.26,0.58,66.67,16.67,33.33,83.33,66.67,66.67,33.33,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-0.5,-1.18,-0.83,-1.11,1.33,0.19,-0.17,-2.73,-0.5,-1.49,1.35,1.69,0.33,0.58,1.67,0.08,1.45,1.57,1.0,1.83,54.0,43.0,33.33,16.67,50.0,50.0,2.83,0.0,1.88,0.0,36.25,1.8,1.8,0.09,0.09,4.83,0.61,6.5,0.62,0.61,0.8,7.07,0.86,66.67,33.33,33.33,83.33,50.0,50.0,33.33,10.0,10.0,20.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
PAÍSES BAIXOS - EREDIVISIE,2024-01-14,14:30,RONDA 17,G.A. Eagles,Ajax,6,5,3.7222222222222223,3.8285714285714287,2.126984126984127,1.25,3.5,1.17,4.5,1.5,2.5,2.38,1.53,1.53,2.42,0.26865671641791045,0.26119402985074625,0.4701492537313433,0.29037427549766753,1.0671641791044775,1.6716417910447763,0.5,0.27,1.67,0.24,2.17,0.06,2.17,0.34,3.33,0.2,1.69,1.35,1.0,0.13,2.17,0.15,1.74,1.33,2.67,1.0,37.6,40.67,33.33,33.33,16.67,0.0,9.67,,4.08,,26.54,1.8,1.8,0.09,0.09,5.17,0.54,5.67,0.22,0.76,0.56,5.91,0.57,83.33,50.0,16.67,83.33,83.33,50.0,66.67,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,-0.17,-2.64,-0.83,-1.05,0.83,0.43,-0.17,-2.16,-1.5,-0.52,1.35,1.69,0.5,0.34,3.0,0.16,2.14,1.29,1.67,2.5,44.4,45.6,50.0,33.33,33.33,33.33,7.0,0.0,3.8,0.0,28.13,1.8,1.8,0.09,0.09,6.33,0.29,4.17,0.95,0.58,0.78,5.87,1.03,50.0,33.33,50.0,83.33,83.33,83.33,16.67,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAÍSES BAIXOS - EREDIVISIE,2024-01-14,14:30,RONDA 17,Vitesse,Utrecht,18,13,2.7622222222222224,3.8246153846153845,2.655982905982906,1.36,3.0,1.25,3.75,1.9,1.9,2.75,1.4,1.67,2.15,0.36202735317779566,0.2614641995172969,0.3765084473049075,0.15348559838069667,1.3475462590506837,1.3909895414320192,-0.17,-1.17,-1.33,-0.46,0.33,1.25,-0.17,-5.96,-3.0,-0.65,1.69,1.35,0.33,0.26,1.5,0.17,1.26,1.53,0.5,1.83,37.0,37.2,33.33,16.67,33.33,33.33,5.0,0.0,6.33,0.0,48.0,1.8,1.8,0.09,0.09,7.5,0.78,6.0,0.36,0.2,1.11,1.7,1.19,66.67,16.67,33.33,83.33,33.33,50.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.0,0.0,0.0,1.0,-0.33,-3.87,1.17,0.22,0.67,1.07,-0.67,-1.31,1.35,1.69,0.5,0.28,1.0,0.33,1.41,1.68,0.83,1.17,5.0,52.6,16.67,16.67,0.0,0.0,3.17,0.0,1.67,0.0,11.67,1.8,1.8,0.09,0.09,4.17,0.39,4.33,0.44,0.31,1.44,2.33,1.44,50.0,50.0,50.0,50.0,50.0,33.33,33.33,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0
PAÍSES BAIXOS - EREDIVISIE,2024-01-14,16:45,RONDA 17,Feyenoord,Nijmegen,2,8,1.4137777777777778,5.314954051796157,9.566917293233082,1.2,4.0,1.15,4.75,1.4,2.88,2.25,1.6,1.85,1.91,0.7073247406475951,0.1881483810122603,0.10452687834014461,0.7999386919731869,2.3101226029550457,0.5017290160326942,1.5,0.19,2.67,0.17,2.5,0.08,4.17,0.16,4.67,0.13,1.69,1.35,1.67,0.14,2.5,0.07,2.38,0.79,3.5,0.83,28.83,66.0,16.67,16.67,0.0,0.0,8.67,0.0,2.92,0.0,25.56,1.8,1.8,0.09,0.09,7.67,0.39,2.0,0.87,0.26,0.36,4.41,0.5,83.33,50.0,16.67,83.33,83.33,66.67,83.33,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,-0.67,-1.71,1.0,0.34,0.33,2.23,-0.67,-1.4,1.35,1.69,0.67,0.29,2.0,0.16,1.22,1.46,1.33,2.0,36.6,47.5,33.33,33.33,16.67,16.67,3.5,0.0,3.13,0.0,24.0,1.8,1.8,0.09,0.09,2.83,0.7,7.17,0.31,0.82,0.89,9.78,1.06,83.33,50.0,16.67,100.0,66.67,83.33,16.67,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
FRANÇA - LIGA 1,2024-01-14,13:00,RONDA 18,Lille,Lorient,5,17,1.4420000000000002,5.301470588235294,8.48235294117647,1.33,3.25,1.22,4.33,1.7,2.1,2.75,1.44,2.0,1.75,0.6934812760055478,0.18862690707350901,0.11789181692094314,0.7688853049824573,2.2690707350901524,0.5423023578363384,0.83,0.33,0.83,0.42,2.17,0.15,2.83,0.51,2.5,0.3,1.52,1.24,1.17,0.14,0.33,1.22,1.63,1.11,1.33,0.5,32.33,38.5,33.33,33.33,16.67,0.0,5.0,0.0,4.08,0.0,43.17,1.8,1.8,0.09,0.09,5.17,0.56,3.67,0.7,0.3,0.6,2.6,0.45,100.0,50.0,0.0,66.67,16.67,33.33,66.67,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-2.35,-1.17,-0.81,0.33,0.66,0.0,1.0,-2.83,-0.26,1.24,1.52,0.33,0.26,2.17,0.17,1.07,1.93,1.0,2.17,11.0,53.8,16.67,16.67,0.0,0.0,3.0,5.0,2.0,43.0,13.5,1.8,1.8,0.09,0.09,3.0,0.66,5.33,0.13,0.48,1.43,4.09,1.44,33.33,33.33,66.67,50.0,50.0,33.33,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
FRANÇA - LIGA 1,2024-01-14,15:00,RONDA 18,Brest,Montpellier,4,12,1.8957043879907622,3.949384141647421,4.560222222222222,1.4,2.75,1.29,3.75,1.97,1.93,3.4,1.33,1.8,1.95,0.5275084060230982,0.25320403489108717,0.21928755908581452,0.41399674617068455,1.8357292529603817,0.9110667121485307,-0.17,-2.37,0.67,0.54,1.83,0.24,-0.83,-1.22,2.0,0.43,1.52,1.24,0.67,0.38,1.17,0.12,1.4,1.38,1.67,1.0,57.0,18.0,33.33,16.67,16.67,0.0,5.83,0.0,4.1,0.0,34.37,1.8,1.8,0.09,0.09,6.5,0.38,4.33,0.53,0.61,0.81,5.46,0.82,66.67,50.0,33.33,66.67,50.0,50.0,50.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-1.75,-0.83,-0.6,0.67,0.54,-1.17,-0.96,-2.17,-0.94,1.24,1.52,0.5,0.3,1.33,0.46,1.48,1.72,0.83,1.67,32.5,25.6,16.67,16.67,50.0,50.0,4.67,0.0,2.33,0.0,18.25,1.8,1.8,0.09,0.09,3.17,0.83,6.0,0.51,0.25,1.44,1.99,1.45,100.0,16.67,0.0,83.33,50.0,16.67,16.67,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,10.0,0.0
FRANÇA - LIGA 1,2024-01-14,15:00,RONDA 18,Metz,Toulouse,14,16,3.0871212121212124,3.5129310344827585,2.554858934169279,1.4,2.75,1.33,3.4,2.06,1.84,3.5,1.3,1.8,1.95,0.3239263803680981,0.2846625766871166,0.39141104294478524,0.13225377503478908,1.256441717791411,1.4588957055214724,0.0,1.0,-0.17,-2.93,0.83,0.65,0.67,0.68,-0.83,-1.55,1.52,1.24,0.5,0.18,0.83,0.41,1.22,1.2,0.83,1.0,5.0,40.2,16.67,16.67,50.0,33.33,2.5,,1.67,,12.75,1.8,1.8,0.09,0.09,2.17,0.82,2.83,0.8,0.39,1.42,3.32,1.42,50.0,33.33,50.0,33.33,33.33,33.33,16.67,10.0,10.0,10.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-1.75,-0.83,-0.87,0.5,0.96,-0.17,-1.97,-1.83,-0.69,1.24,1.52,0.33,0.49,1.0,0.13,1.26,1.34,0.5,1.33,41.67,46.4,33.33,33.33,16.67,16.67,2.83,,2.0,,28.0,1.8,1.8,0.09,0.09,2.83,0.73,6.0,0.33,0.31,1.0,3.23,1.03,66.67,16.67,33.33,66.67,33.33,50.0,0.0,20.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRANÇA - LIGA 1,2024-01-14,15:00,RONDA 18,Nantes,Clermont,13,18,2.070300751879699,3.715924426450742,4.034432234432234,1.44,2.63,1.36,3.2,2.08,1.73,3.75,1.29,1.95,1.8,0.4830216088614491,0.26911203922280735,0.2478663519157436,0.3186011269304289,1.7181768658071546,1.0127110949700382,0.33,0.52,0.67,1.0,1.83,0.21,2.0,0.37,2.0,0.67,1.52,1.24,0.67,0.2,1.33,0.23,1.4,1.23,1.5,0.83,37.5,28.33,50.0,16.67,16.67,0.0,4.5,,2.58,,24.15,1.8,1.8,0.09,0.09,5.83,0.53,4.83,0.37,0.56,0.91,4.69,0.88,66.67,33.33,33.33,50.0,16.67,33.33,50.0,10.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,-0.17,-3.73,-0.5,-1.44,1.0,0.29,-0.5,-1.49,-0.5,-1.03,1.24,1.52,0.83,0.16,0.67,0.19,1.04,1.52,1.0,1.5,24.0,34.2,50.0,33.33,0.0,0.0,2.67,0.0,2.25,0.0,29.75,1.8,1.8,0.09,0.09,3.67,0.85,4.5,0.78,0.46,0.83,3.81,0.83,83.33,66.67,16.67,83.33,66.67,66.67,16.67,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRANÇA - LIGA 1,2024-01-14,17:05,RONDA 18,Le Havre,Lyon,11,15,3.2134387351778657,3.534782608695652,2.4636363636363634,1.4,2.75,1.3,3.5,2.03,1.87,3.5,1.3,1.75,2.0,0.3111931119311193,0.2829028290282903,0.40590405904059046,0.1577967242804296,1.2164821648216482,1.5006150061500616,-0.17,-0.82,0.0,1.0,1.33,0.19,-0.17,-2.14,0.33,1.63,1.52,1.24,0.33,0.49,0.83,0.24,1.07,0.8,0.83,0.83,28.5,36.0,0.0,0.0,50.0,33.33,4.33,0.0,1.75,0.0,13.5,1.8,1.8,0.09,0.09,4.33,0.62,3.67,0.34,0.27,1.47,2.23,1.46,50.0,16.67,50.0,66.67,33.33,16.67,33.33,20.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.5,-0.35,-1.0,-0.32,0.67,0.7,-0.83,-0.82,-2.33,-0.39,1.24,1.52,0.17,1.9,1.17,0.21,1.28,1.41,0.5,1.5,41.0,44.75,33.33,16.67,16.67,16.67,3.67,0.0,4.25,0.0,53.25,1.8,1.8,0.09,0.09,3.83,0.28,4.5,0.56,0.27,1.56,2.39,1.62,50.0,33.33,50.0,50.0,33.33,16.67,16.67,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
